customer_id,registration_date,age_group,gender,city,region,preferred_channel,loyalty_tier,email_opt_in
CLR-07394,2023-02-09,55+,M,Cannes,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-07395,2020-03-15,45-54,F,Cherbourg,Normandie,omnichannel,gold,True
CLR-07396,2019-05-05,25-34,M,Montpellier,Occitanie,online,silver,True
CLR-07397,2020-03-19,25-34,M,Montreuil,Île-de-France,online,silver,True
CLR-07398,2019-09-07,35-44,F,Roubaix,Hauts-de-France,online,bronze,True
CLR-07399,2019-12-12,25-34,M,Tourcoing,Hauts-de-France,online,bronze,True
CLR-07400,2024-09-13,35-44,M,Boulogne-Billancourt,Île-de-France,online,silver,False
CLR-07401,2023-08-01,25-34,F,Paris,Île-de-France,store,silver,True
CLR-07402,2020-02-21,45-54,F,La Rochelle,Nouvelle-Aquitaine,omnichannel,bronze,True
CLR-07403,2019-08-09,45-54,M,Orléans,Centre-Val de Loire,online,gold,True
CLR-07404,2021-07-27,55+,F,Tourcoing,Hauts-de-France,store,gold,True
CLR-07405,2019-11-23,18-24,F,Saint-Denis,Île-de-France,online,bronze,True
CLR-07406,2022-03-24,18-24,F,Paris,Île-de-France,omnichannel,bronze,False
CLR-07407,2022-02-02,35-44,F,Metz,Grand Est,omnichannel,silver,True
CLR-07408,2022-05-14,25-34,F,Aix-en-Provence,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-07409,2023-06-29,25-34,F,Caen,Normandie,store,silver,True
CLR-07410,2020-04-12,55+,F,Angers,Pays de la Loire,online,silver,True
CLR-07411,2021-03-16,25-34,F,Cannes,Provence-Alpes-Côte d'Azur,store,bronze,False
CLR-07412,2019-03-13,45-54,F,Rennes,Bretagne,store,silver,True
CLR-07413,2023-11-18,25-34,F,Béziers,Occitanie,omnichannel,bronze,True
CLR-07414,2022-11-30,35-44,F,Nice,Provence-Alpes-Côte d'Azur,omnichannel,bronze,False
CLR-07415,2022-12-26,25-34,M,Nanterre,Île-de-France,omnichannel,platinum,True
CLR-07416,2023-10-11,18-24,F,La Rochelle,Nouvelle-Aquitaine,online,bronze,False
CLR-07417,2023-10-26,35-44,M,Créteil,Île-de-France,online,platinum,True
CLR-07418,2024-07-25,55+,M,Le Havre,Normandie,omnichannel,bronze,True
CLR-07419,2021-04-17,25-34,M,Bordeaux,Nouvelle-Aquitaine,store,bronze,True
CLR-07420,2019-01-23,35-44,F,Paris,Île-de-France,store,silver,True
CLR-07421,2021-03-25,35-44,F,Poitiers,Nouvelle-Aquitaine,omnichannel,bronze,True
CLR-07422,2023-07-07,25-34,F,Brest,Bretagne,store,silver,True
CLR-07423,2023-12-06,25-34,M,Nice,Provence-Alpes-Côte d'Azur,store,silver,True
CLR-07424,2023-11-27,25-34,F,Saint-Denis,Île-de-France,online,silver,True
CLR-07425,2023-11-25,55+,F,Versailles,Île-de-France,online,bronze,True
CLR-07426,2019-11-20,45-54,F,Grenoble,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07427,2019-09-20,25-34,F,Quimper,Bretagne,store,platinum,True
CLR-07428,2021-09-12,35-44,F,Béziers,Occitanie,store,bronze,True
CLR-07429,2024-04-29,35-44,NB,Angers,Pays de la Loire,online,bronze,False
CLR-07430,2019-05-12,25-34,F,Paris,Île-de-France,store,platinum,True
CLR-07431,2021-12-25,55+,F,Rennes,Bretagne,store,bronze,True
CLR-07432,2023-08-27,25-34,F,Lorient,Bretagne,online,bronze,True
CLR-07433,2020-02-15,35-44,M,Aix-en-Provence,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-07434,2022-09-15,35-44,M,Roubaix,Hauts-de-France,store,bronze,True
CLR-07435,2019-04-13,35-44,F,Bayonne,Nouvelle-Aquitaine,store,gold,False
CLR-07436,2020-04-22,45-54,F,Toulouse,Occitanie,online,bronze,True
CLR-07437,2024-01-05,25-34,M,Rouen,Normandie,store,silver,True
CLR-07438,2024-06-12,35-44,M,Avignon,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-07439,2024-03-29,35-44,NB,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,gold,True
CLR-07440,2021-10-30,45-54,M,Paris,Île-de-France,store,gold,False
CLR-07441,2019-03-22,25-34,F,Marseille,Provence-Alpes-Côte d'Azur,omnichannel,bronze,True
CLR-07442,2021-08-24,25-34,F,Roubaix,Hauts-de-France,online,gold,True
CLR-07443,2022-01-09,25-34,F,Nantes,Pays de la Loire,omnichannel,bronze,True
CLR-07444,2019-01-13,35-44,F,Nanterre,Île-de-France,store,silver,True
CLR-07445,2021-10-18,25-34,F,Le Havre,Normandie,online,gold,False
CLR-07446,2019-09-27,25-34,F,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,silver,False
CLR-07447,2020-12-06,35-44,M,Saint-Denis,Île-de-France,omnichannel,bronze,True
CLR-07448,2021-11-12,18-24,F,Rouen,Normandie,store,bronze,True
CLR-07449,2024-08-17,25-34,F,Dunkerque,Hauts-de-France,omnichannel,platinum,False
CLR-07450,2022-05-04,55+,M,Nantes,Pays de la Loire,omnichannel,silver,True
CLR-07451,2024-07-28,55+,M,Dunkerque,Hauts-de-France,omnichannel,bronze,False
CLR-07452,2024-07-11,25-34,M,Aix-en-Provence,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-07453,2021-07-05,18-24,F,Créteil,Île-de-France,omnichannel,bronze,True
CLR-07454,2019-09-24,25-34,M,Colmar,Grand Est,store,silver,True
CLR-07455,2024-03-12,18-24,F,Dijon,Bourgogne-Franche-Comté,online,silver,True
CLR-07456,2023-12-04,25-34,F,Annecy,Auvergne-Rhône-Alpes,omnichannel,bronze,False
CLR-07457,2020-05-07,18-24,F,Cannes,Provence-Alpes-Côte d'Azur,omnichannel,silver,True
CLR-07458,2023-04-15,45-54,F,Tourcoing,Hauts-de-France,store,bronze,True
CLR-07459,2022-04-13,45-54,F,Annecy,Auvergne-Rhône-Alpes,store,bronze,True
CLR-07460,2023-08-10,35-44,F,Lyon,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07461,2020-02-12,45-54,M,Aix-en-Provence,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-07462,2021-06-04,55+,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-07463,2022-03-20,25-34,F,Cherbourg,Normandie,store,bronze,True
CLR-07464,2024-06-09,25-34,M,Bordeaux,Nouvelle-Aquitaine,online,bronze,False
CLR-07465,2021-12-26,45-54,F,Tourcoing,Hauts-de-France,store,silver,True
CLR-07466,2021-08-13,35-44,M,Reims,Grand Est,store,bronze,True
CLR-07467,2020-12-14,45-54,F,Montreuil,Île-de-France,store,platinum,False
CLR-07468,2023-11-25,25-34,M,Bourges,Centre-Val de Loire,omnichannel,silver,True
CLR-07469,2021-05-13,45-54,M,Angers,Pays de la Loire,online,bronze,True
CLR-07470,2022-03-30,35-44,F,Cannes,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-07471,2020-04-11,25-34,M,Béziers,Occitanie,omnichannel,bronze,False
CLR-07472,2024-01-02,35-44,M,Nancy,Grand Est,online,bronze,True
CLR-07473,2019-10-02,35-44,F,Marseille,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-07474,2021-12-17,45-54,M,Créteil,Île-de-France,online,bronze,True
CLR-07475,2023-10-31,55+,F,Amiens,Hauts-de-France,omnichannel,gold,True
CLR-07476,2019-04-18,35-44,M,Caen,Normandie,store,bronze,False
CLR-07477,2024-03-28,55+,F,Boulogne-Billancourt,Île-de-France,store,bronze,False
CLR-07478,2024-03-02,35-44,M,Paris,Île-de-France,omnichannel,bronze,True
CLR-07479,2020-12-03,25-34,M,Avignon,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-07480,2019-12-31,35-44,M,Paris,Île-de-France,store,bronze,True
CLR-07481,2019-08-13,25-34,M,Mulhouse,Grand Est,store,bronze,True
CLR-07482,2019-04-23,55+,F,Nice,Provence-Alpes-Côte d'Azur,online,silver,True
CLR-07483,2021-11-28,55+,F,Colmar,Grand Est,store,silver,False
CLR-07484,2019-12-09,55+,F,Dijon,Bourgogne-Franche-Comté,store,bronze,True
CLR-07485,2023-02-21,25-34,F,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-07486,2024-08-28,25-34,M,Dunkerque,Hauts-de-France,store,gold,True
CLR-07487,2024-01-12,35-44,M,Montreuil,Île-de-France,online,bronze,False
CLR-07488,2020-04-03,25-34,M,Boulogne-Billancourt,Île-de-France,omnichannel,bronze,False
CLR-07489,2023-12-26,18-24,M,Bordeaux,Nouvelle-Aquitaine,store,silver,False
CLR-07490,2024-08-24,35-44,F,Paris,Île-de-France,online,silver,True
CLR-07491,2024-09-12,45-54,F,Le Mans,Pays de la Loire,online,silver,True
CLR-07492,2019-10-17,35-44,M,Paris,Île-de-France,store,platinum,True
CLR-07493,2023-06-23,35-44,F,Annecy,Auvergne-Rhône-Alpes,online,bronze,True
CLR-07494,2022-05-30,45-54,F,Le Mans,Pays de la Loire,online,bronze,True
CLR-07495,2020-07-20,25-34,F,Nanterre,Île-de-France,online,silver,True
CLR-07496,2020-05-07,55+,F,Angers,Pays de la Loire,online,bronze,True
CLR-07497,2022-12-29,35-44,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,online,gold,True
CLR-07498,2021-08-12,35-44,F,Nanterre,Île-de-France,store,platinum,False
CLR-07499,2023-12-09,35-44,F,Nanterre,Île-de-France,omnichannel,platinum,True
CLR-07500,2023-11-28,25-34,F,Le Havre,Normandie,store,bronze,False
CLR-07501,2020-12-07,45-54,NB,Lyon,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07502,2019-04-16,45-54,F,Bordeaux,Nouvelle-Aquitaine,store,gold,False
CLR-07503,2019-07-11,18-24,F,Bourges,Centre-Val de Loire,store,bronze,True
CLR-07504,2024-04-26,45-54,M,Versailles,Île-de-France,online,bronze,True
CLR-07505,2024-04-22,45-54,F,Toulon,Provence-Alpes-Côte d'Azur,store,bronze,False
CLR-07506,2021-01-06,55+,F,Rennes,Bretagne,store,bronze,True
CLR-07507,2021-02-12,45-54,M,Montreuil,Île-de-France,store,gold,True
CLR-07508,2019-12-15,35-44,M,Versailles,Île-de-France,store,silver,False
CLR-07509,2023-07-10,55+,F,Toulon,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-07510,2019-12-11,25-34,F,Paris,Île-de-France,online,bronze,False
CLR-07511,2024-09-23,35-44,F,Boulogne-Billancourt,Île-de-France,online,gold,False
CLR-07512,2022-01-12,35-44,F,Saint-Nazaire,Pays de la Loire,online,silver,False
CLR-07513,2023-10-01,25-34,F,Caen,Normandie,online,gold,True
CLR-07514,2024-08-29,55+,M,Avignon,Provence-Alpes-Côte d'Azur,online,bronze,False
CLR-07515,2024-03-12,45-54,F,Limoges,Nouvelle-Aquitaine,omnichannel,gold,False
CLR-07516,2023-05-26,25-34,F,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07517,2024-05-08,45-54,M,Nanterre,Île-de-France,omnichannel,silver,False
CLR-07518,2019-07-24,45-54,F,Créteil,Île-de-France,store,bronze,True
CLR-07519,2019-06-26,25-34,F,Saint-Étienne,Auvergne-Rhône-Alpes,online,bronze,False
CLR-07520,2021-07-28,55+,M,Le Havre,Normandie,omnichannel,gold,True
CLR-07521,2020-04-27,25-34,F,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,silver,True
CLR-07522,2019-12-29,25-34,M,Saint-Denis,Île-de-France,store,bronze,True
CLR-07523,2023-10-01,55+,M,Béziers,Occitanie,online,silver,True
CLR-07524,2022-12-23,35-44,F,Marseille,Provence-Alpes-Côte d'Azur,omnichannel,silver,False
CLR-07525,2019-06-30,25-34,M,Versailles,Île-de-France,store,silver,False
CLR-07526,2021-10-13,35-44,M,Clermont-Ferrand,Auvergne-Rhône-Alpes,store,bronze,True
CLR-07527,2024-06-19,25-34,F,Montpellier,Occitanie,store,bronze,False
CLR-07528,2021-07-07,25-34,M,Saint-Denis,Île-de-France,store,silver,True
CLR-07529,2023-03-26,35-44,F,Quimper,Bretagne,omnichannel,bronze,False
CLR-07530,2020-03-14,55+,F,Poitiers,Nouvelle-Aquitaine,omnichannel,silver,True
CLR-07531,2023-06-19,55+,F,Aix-en-Provence,Provence-Alpes-Côte d'Azur,store,gold,True
CLR-07532,2022-04-14,45-54,F,Boulogne-Billancourt,Île-de-France,omnichannel,silver,True
CLR-07533,2019-07-05,45-54,M,Créteil,Île-de-France,store,bronze,True
CLR-07534,2023-09-24,35-44,F,Nancy,Grand Est,omnichannel,gold,True
CLR-07535,2022-03-05,45-54,NB,Colmar,Grand Est,online,bronze,False
CLR-07536,2023-03-22,35-44,F,Montreuil,Île-de-France,store,bronze,False
CLR-07537,2021-10-15,35-44,F,Versailles,Île-de-France,online,bronze,False
CLR-07538,2021-12-20,35-44,M,Bayonne,Nouvelle-Aquitaine,online,silver,True
CLR-07539,2023-10-25,25-34,M,Dunkerque,Hauts-de-France,store,bronze,True
CLR-07540,2021-12-24,55+,F,Paris,Île-de-France,store,bronze,False
CLR-07541,2024-09-26,25-34,M,La Rochelle,Nouvelle-Aquitaine,omnichannel,silver,True
CLR-07542,2020-09-13,18-24,F,Saint-Denis,Île-de-France,store,gold,False
CLR-07543,2023-12-24,25-34,M,Strasbourg,Grand Est,store,silver,True
CLR-07544,2020-09-18,18-24,F,Paris,Île-de-France,online,silver,True
CLR-07545,2020-02-23,55+,NB,Le Havre,Normandie,omnichannel,platinum,True
CLR-07546,2020-08-06,35-44,M,Blois,Centre-Val de Loire,online,silver,False
CLR-07547,2022-12-27,25-34,F,Limoges,Nouvelle-Aquitaine,store,gold,True
CLR-07548,2021-09-22,55+,M,Nanterre,Île-de-France,online,gold,True
CLR-07549,2023-07-24,45-54,M,Villeurbanne,Auvergne-Rhône-Alpes,store,bronze,True
CLR-07550,2020-05-27,55+,F,Le Havre,Normandie,online,bronze,False
CLR-07551,2024-08-20,35-44,M,Lyon,Auvergne-Rhône-Alpes,online,bronze,True
CLR-07552,2021-06-28,45-54,F,Béziers,Occitanie,online,bronze,True
CLR-07553,2023-06-27,35-44,M,Saint-Denis,Île-de-France,omnichannel,gold,False
CLR-07554,2024-08-17,45-54,M,Vannes,Bretagne,store,bronze,True
CLR-07555,2019-06-18,35-44,F,Caen,Normandie,store,silver,False
CLR-07556,2020-07-17,45-54,M,Versailles,Île-de-France,omnichannel,silver,False
CLR-07557,2023-06-07,25-34,F,Saint-Denis,Île-de-France,store,bronze,True
CLR-07558,2020-09-11,35-44,F,La Rochelle,Nouvelle-Aquitaine,online,gold,True
CLR-07559,2023-12-29,35-44,F,Montreuil,Île-de-France,store,bronze,False
CLR-07560,2019-10-07,25-34,F,Auxerre,Bourgogne-Franche-Comté,online,silver,True
CLR-07561,2019-04-01,35-44,F,Saint-Nazaire,Pays de la Loire,store,gold,True
CLR-07562,2019-09-17,35-44,M,Dunkerque,Hauts-de-France,store,bronze,True
CLR-07563,2022-05-13,18-24,F,Nantes,Pays de la Loire,online,silver,False
CLR-07564,2021-05-28,25-34,F,Toulouse,Occitanie,omnichannel,bronze,True
CLR-07565,2021-10-13,25-34,M,Bordeaux,Nouvelle-Aquitaine,online,bronze,True
CLR-07566,2020-10-30,35-44,M,Roubaix,Hauts-de-France,store,bronze,True
CLR-07567,2023-07-27,35-44,M,Dijon,Bourgogne-Franche-Comté,omnichannel,bronze,True
CLR-07568,2021-08-10,25-34,F,Paris,Île-de-France,omnichannel,bronze,True
CLR-07569,2024-04-30,25-34,M,Boulogne-Billancourt,Île-de-France,store,gold,False
CLR-07570,2019-01-02,25-34,F,Saint-Nazaire,Pays de la Loire,store,bronze,True
CLR-07571,2021-02-03,55+,F,Saint-Denis,Île-de-France,online,silver,True
CLR-07572,2019-06-29,25-34,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-07573,2022-08-08,35-44,F,Toulon,Provence-Alpes-Côte d'Azur,online,bronze,False
CLR-07574,2024-09-24,18-24,M,Béziers,Occitanie,store,bronze,False
CLR-07575,2023-06-29,55+,F,Lyon,Auvergne-Rhône-Alpes,online,silver,True
CLR-07576,2019-03-31,45-54,F,Saint-Denis,Île-de-France,omnichannel,bronze,False
CLR-07577,2023-01-15,35-44,F,Grenoble,Auvergne-Rhône-Alpes,store,bronze,True
CLR-07578,2022-05-22,18-24,F,Saint-Denis,Île-de-France,store,bronze,True
CLR-07579,2020-08-15,35-44,M,Cherbourg,Normandie,omnichannel,bronze,False
CLR-07580,2020-05-25,55+,F,Saint-Denis,Île-de-France,store,silver,False
CLR-07581,2020-02-03,35-44,F,Béziers,Occitanie,omnichannel,bronze,False
CLR-07582,2022-07-26,25-34,F,La Rochelle,Nouvelle-Aquitaine,omnichannel,platinum,True
CLR-07583,2021-03-02,55+,M,Tours,Centre-Val de Loire,omnichannel,silver,True
CLR-07584,2022-03-30,45-54,M,Bayonne,Nouvelle-Aquitaine,store,gold,True
CLR-07585,2019-04-26,25-34,M,Saint-Denis,Île-de-France,online,bronze,True
CLR-07586,2023-09-02,35-44,M,Nancy,Grand Est,online,bronze,True
CLR-07587,2019-09-16,35-44,F,Saint-Nazaire,Pays de la Loire,store,gold,True
CLR-07588,2024-06-06,35-44,F,Versailles,Île-de-France,store,bronze,True
CLR-07589,2019-09-25,18-24,F,Villeurbanne,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07590,2021-11-25,25-34,F,Angers,Pays de la Loire,store,bronze,True
CLR-07591,2019-01-12,25-34,F,Nantes,Pays de la Loire,omnichannel,bronze,True
CLR-07592,2024-03-06,55+,F,La Rochelle,Nouvelle-Aquitaine,online,bronze,True
CLR-07593,2020-08-18,25-34,F,Montreuil,Île-de-France,omnichannel,gold,False
CLR-07594,2022-01-17,18-24,F,Paris,Île-de-France,store,silver,True
CLR-07595,2023-12-19,25-34,F,Marseille,Provence-Alpes-Côte d'Azur,online,gold,True
CLR-07596,2023-08-22,45-54,M,Le Havre,Normandie,omnichannel,bronze,True
CLR-07597,2021-07-16,25-34,F,Nantes,Pays de la Loire,store,bronze,False
CLR-07598,2021-01-26,18-24,M,Poitiers,Nouvelle-Aquitaine,online,gold,False
CLR-07599,2023-03-23,35-44,M,Lorient,Bretagne,store,silver,True
CLR-07600,2023-09-26,45-54,M,Saint-Denis,Île-de-France,store,silver,False
CLR-07601,2021-10-16,18-24,F,Dunkerque,Hauts-de-France,online,silver,True
CLR-07602,2023-06-10,18-24,F,Colmar,Grand Est,omnichannel,bronze,True
CLR-07603,2022-06-30,35-44,M,Cherbourg,Normandie,omnichannel,bronze,True
CLR-07604,2023-04-11,25-34,F,Annecy,Auvergne-Rhône-Alpes,store,gold,False
CLR-07605,2022-07-03,25-34,M,Avignon,Provence-Alpes-Côte d'Azur,omnichannel,bronze,True
CLR-07606,2020-01-05,35-44,M,Bayonne,Nouvelle-Aquitaine,store,bronze,True
CLR-07607,2022-10-25,25-34,F,Le Havre,Normandie,store,silver,True
CLR-07608,2021-12-05,55+,F,Avignon,Provence-Alpes-Côte d'Azur,store,silver,True
CLR-07609,2019-07-21,45-54,F,Saint-Étienne,Auvergne-Rhône-Alpes,omnichannel,silver,False
CLR-07610,2020-05-23,35-44,M,Strasbourg,Grand Est,store,silver,True
CLR-07611,2020-07-06,45-54,F,Nanterre,Île-de-France,store,bronze,True
CLR-07612,2021-01-09,45-54,F,Auxerre,Bourgogne-Franche-Comté,store,silver,True
CLR-07613,2024-05-10,35-44,M,Lyon,Auvergne-Rhône-Alpes,store,silver,False
CLR-07614,2021-10-06,25-34,F,Toulon,Provence-Alpes-Côte d'Azur,store,silver,True
CLR-07615,2019-07-02,55+,F,Tourcoing,Hauts-de-France,online,silver,True
CLR-07616,2020-04-09,35-44,F,Poitiers,Nouvelle-Aquitaine,omnichannel,bronze,True
CLR-07617,2024-04-27,25-34,F,Rennes,Bretagne,omnichannel,bronze,True
CLR-07618,2023-09-27,18-24,M,Bordeaux,Nouvelle-Aquitaine,store,silver,True
CLR-07619,2021-07-19,25-34,M,Rouen,Normandie,omnichannel,bronze,True
CLR-07620,2023-06-06,55+,M,Montreuil,Île-de-France,omnichannel,silver,True
CLR-07621,2023-09-22,55+,F,Boulogne-Billancourt,Île-de-France,store,silver,True
CLR-07622,2021-10-15,35-44,F,Saint-Étienne,Auvergne-Rhône-Alpes,online,silver,True
CLR-07623,2020-05-30,18-24,M,Versailles,Île-de-France,online,bronze,True
CLR-07624,2021-11-30,35-44,M,Paris,Île-de-France,store,gold,False
CLR-07625,2023-03-06,35-44,M,Saint-Denis,Île-de-France,online,silver,True
CLR-07626,2019-08-17,18-24,F,Avignon,Provence-Alpes-Côte d'Azur,store,bronze,False
CLR-07627,2024-06-11,35-44,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,omnichannel,gold,False
CLR-07628,2019-07-21,18-24,F,Marseille,Provence-Alpes-Côte d'Azur,store,platinum,True
CLR-07629,2022-05-18,45-54,F,Toulouse,Occitanie,store,bronze,True
CLR-07630,2022-05-08,45-54,F,Amiens,Hauts-de-France,store,bronze,True
CLR-07631,2021-10-21,45-54,F,Nanterre,Île-de-France,store,bronze,True
CLR-07632,2019-07-12,25-34,F,Boulogne-Billancourt,Île-de-France,store,bronze,False
CLR-07633,2023-03-22,35-44,F,Toulon,Provence-Alpes-Côte d'Azur,store,silver,False
CLR-07634,2022-01-27,35-44,M,Saint-Nazaire,Pays de la Loire,online,bronze,True
CLR-07635,2023-11-02,35-44,M,Cherbourg,Normandie,online,silver,True
CLR-07636,2023-08-09,25-34,F,Mulhouse,Grand Est,omnichannel,gold,False
CLR-07637,2022-08-31,55+,M,Lyon,Auvergne-Rhône-Alpes,omnichannel,platinum,False
CLR-07638,2023-11-21,25-34,M,Montreuil,Île-de-France,store,bronze,True
CLR-07639,2020-10-24,18-24,F,Saint-Denis,Île-de-France,online,silver,False
CLR-07640,2022-06-26,35-44,F,Toulouse,Occitanie,store,gold,True
CLR-07641,2023-10-02,45-54,M,Saint-Denis,Île-de-France,online,bronze,True
CLR-07642,2023-01-31,45-54,M,Montreuil,Île-de-France,store,gold,True
CLR-07643,2023-12-20,35-44,M,Clermont-Ferrand,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07644,2019-04-30,45-54,F,Saint-Étienne,Auvergne-Rhône-Alpes,online,silver,True
CLR-07645,2024-01-20,55+,F,Nanterre,Île-de-France,online,bronze,True
CLR-07646,2022-07-30,35-44,F,Poitiers,Nouvelle-Aquitaine,online,bronze,True
CLR-07647,2021-02-26,25-34,F,Limoges,Nouvelle-Aquitaine,online,bronze,True
CLR-07648,2019-04-29,25-34,F,Dunkerque,Hauts-de-France,store,silver,True
CLR-07649,2020-06-19,45-54,M,Versailles,Île-de-France,store,bronze,True
CLR-07650,2023-02-22,35-44,F,Reims,Grand Est,store,gold,True
CLR-07651,2023-07-15,35-44,F,Saint-Étienne,Auvergne-Rhône-Alpes,store,silver,False
CLR-07652,2020-06-19,25-34,M,Tourcoing,Hauts-de-France,omnichannel,silver,True
CLR-07653,2023-09-12,25-34,F,Brest,Bretagne,online,bronze,False
CLR-07654,2022-03-30,18-24,M,Saint-Étienne,Auvergne-Rhône-Alpes,store,gold,True
CLR-07655,2020-03-20,35-44,F,Paris,Île-de-France,online,gold,True
CLR-07656,2022-09-30,35-44,F,La Rochelle,Nouvelle-Aquitaine,online,bronze,True
CLR-07657,2022-11-22,45-54,F,Auxerre,Bourgogne-Franche-Comté,online,bronze,False
CLR-07658,2019-08-08,18-24,M,Orléans,Centre-Val de Loire,store,bronze,True
CLR-07659,2023-10-09,35-44,M,Strasbourg,Grand Est,online,silver,True
CLR-07660,2021-02-03,25-34,M,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-07661,2020-12-17,25-34,M,Strasbourg,Grand Est,omnichannel,silver,True
CLR-07662,2022-04-19,25-34,F,Montpellier,Occitanie,online,gold,False
CLR-07663,2024-01-26,35-44,F,Boulogne-Billancourt,Île-de-France,omnichannel,bronze,True
CLR-07664,2024-05-13,35-44,F,Versailles,Île-de-France,online,silver,True
CLR-07665,2024-04-25,35-44,F,Auxerre,Bourgogne-Franche-Comté,omnichannel,gold,True
CLR-07666,2023-07-02,55+,F,Toulon,Provence-Alpes-Côte d'Azur,store,bronze,True
CLR-07667,2022-07-18,18-24,M,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-07668,2019-10-03,18-24,F,Nanterre,Île-de-France,online,bronze,False
CLR-07669,2019-04-24,18-24,M,Versailles,Île-de-France,store,bronze,True
CLR-07670,2019-11-20,25-34,M,Lille,Hauts-de-France,store,platinum,True
CLR-07671,2022-02-24,25-34,F,Boulogne-Billancourt,Île-de-France,online,bronze,True
CLR-07672,2020-02-14,35-44,F,Bayonne,Nouvelle-Aquitaine,store,silver,False
CLR-07673,2023-03-06,55+,M,Nantes,Pays de la Loire,store,silver,True
CLR-07674,2021-10-25,25-34,M,Avignon,Provence-Alpes-Côte d'Azur,online,bronze,True
CLR-07675,2019-09-03,25-34,M,Cherbourg,Normandie,online,silver,True
CLR-07676,2019-03-03,55+,F,Lyon,Auvergne-Rhône-Alpes,online,silver,False
CLR-07677,2024-04-27,45-54,F,Dijon,Bourgogne-Franche-Comté,store,silver,True
CLR-07678,2023-06-11,35-44,F,Nanterre,Île-de-France,store,bronze,True
CLR-07679,2024-07-18,18-24,F,Perpignan,Occitanie,online,bronze,True
CLR-07680,2020-06-07,35-44,F,Nancy,Grand Est,store,silver,True
CLR-07681,2019-11-21,55+,F,Angers,Pays de la Loire,store,bronze,True
CLR-07682,2023-01-07,45-54,M,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-07683,2019-02-25,45-54,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,store,silver,False
CLR-07684,2024-01-02,25-34,F,Roubaix,Hauts-de-France,online,platinum,True
CLR-07685,2023-08-01,35-44,F,Boulogne-Billancourt,Île-de-France,store,bronze,True
CLR-07686,2021-12-13,25-34,F,Montreuil,Île-de-France,omnichannel,bronze,True
CLR-07687,2023-10-07,45-54,F,Reims,Grand Est,online,gold,True
CLR-07688,2020-08-26,45-54,F,Rouen,Normandie,online,bronze,False
CLR-07689,2020-03-30,25-34,F,Colmar,Grand Est,store,platinum,True
CLR-07690,2019-08-08,35-44,F,Boulogne-Billancourt,Île-de-France,omnichannel,bronze,False
CLR-07691,2021-10-26,25-34,M,Boulogne-Billancourt,Île-de-France,omnichannel,bronze,True
CLR-07692,2024-05-14,45-54,M,Montpellier,Occitanie,online,silver,False
CLR-07693,2021-07-22,35-44,NB,Quimper,Bretagne,online,silver,False
CLR-07694,2022-11-17,55+,F,Versailles,Île-de-France,store,bronze,True
CLR-07695,2023-04-30,35-44,F,Bayonne,Nouvelle-Aquitaine,omnichannel,bronze,False
CLR-07696,2019-07-16,35-44,F,Montreuil,Île-de-France,store,gold,False
CLR-07697,2022-12-06,35-44,F,Clermont-Ferrand,Auvergne-Rhône-Alpes,omnichannel,gold,True
CLR-07698,2020-11-22,25-34,M,Cannes,Provence-Alpes-Côte d'Azur,omnichannel,platinum,True
CLR-07699,2021-12-20,35-44,F,Nîmes,Occitanie,online,silver,True
CLR-07700,2020-12-17,45-54,M,Nanterre,Île-de-France,store,silver,False
CLR-07701,2020-06-07,18-24,M,Saint-Étienne,Auvergne-Rhône-Alpes,omnichannel,bronze,True
CLR-07702,2021-08-10,45-54,F,Rennes,Bretagne,online,platinum,True
CLR-07703,2022-08-21,35-44,F,Nanterre,Île-de-France,online,bronze,True
CLR-07704,2023-01-22,35-44,F,Metz,Grand Est,online,bronze,True
CLR-07705,2019-07-13,18-24,F,Roubaix,Hauts-de-France,omnichannel,bronze,True
